Unique_identifier,Primary_drug_id,Primary_Drug,Primary_Drug_ES,drug_trade_names,drug_class_name,drug_class_name_ES,co_drug_id,Comedication,Comedication_ES,co_drug_trade_names,co_drug_class_name,co_drug_class_name_ES,Evidence_Grade,Interaction_Status,Interaction_Status_ES,Interaction_Status_color,site_type,Last_updated,Description,Summary,Summary_ES,created_at,updated_at
120324,2114,Tenofovir-DF (TDF),Tenofovir-DF (TDF),"Atripla, Trioday, Viraday, Complera, Eviplera, Tenvir-L, Viread, Tenvir, Tenvir-EM, Temixys",Antiretrovirals (Nucleoside/tide Analogues),Antirretrovirales (Análogos de nucleósidos/tidos),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:25",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.&nbsp;","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
120325,2113,Zidovudine (AZT/ZDV),Zidovudina (AZT/ZDV),"Combivir, Retrovir, Trizivir, Duovir-N, Zidovir",Antiretrovirals (Nucleoside/tide Analogues),Antirretrovirales (Análogos de nucleósidos/tidos),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:25",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.&nbsp;","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
120326,2286,Maraviroc (MVC),Maraviroc (MVC),"Celsentri, Selzentry",Antiretrovirals (Entry and Integrase Inhibitors),Antirretrovirales (Inhibidores de la entrada e integrasa),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:25",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.&nbsp;","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
120327,2723,Ibalizumab-uiyk,Ibalizumab-uiyk,Trogarzo,Antiretrovirals (Entry and Integrase Inhibitors),Antirretrovirales (Inhibidores de la entrada e integrasa),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:26",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. No drug interaction studies have been conducted with ibalizumab: based on ibalizumab’s mechanism of action and target-mediated drug disposition, drug-drug interactions are not expected. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva. Ibalizumab, a monoclonal antibody binding to the CD4 receptor, is likely to be eliminated via intracellular catabolism similarly to other monoclonal antibodies.","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. No se han realizado estudios de interacciones farmacológicas con ibalizumab: de acuerdo con el mecanismo de acción del ibalizumab y la disposición farmacológica mediada por meta, no se esperan interacciones farmacológicas. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva. Es probable que el ibalizumab, un anticuerpo monoclonal que se une al receptor CD4, se elimine mediante catabolismo intracelular de forma similar a otros anticuerpos monoclonales.",2020-03-06 13:28:54,NULL
120328,2847,Albuvirtide,Albuvirtida,Aikening,Antiretrovirals (Fusion Inhibitors),Antirretrovirales (Inhibidores de la fusión),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:27",(See Summary),"Coadministration has not been studied but based on metabolism and clearance, as well as limited drug-drug interaction data, a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva. An interaction is unlikely as albuvirtide is a peptide which is eliminated by catabolism to its constituent amino acids.","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, así como de los datos limitados sobre interacción farmacológica, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva. Una interacción es poco probable ya que la albuvirtida es un péptido que se elimina por vía catabólica a sus aminoácidos constituyentes.",2020-03-06 13:28:54,NULL
120329,2678,Bictegravir/ Emtricitabine/Tenofovir alafenamide (BIC/FTC/TAF),Bictegravir/ Emtricitabina/Tenofovir alafenamida (BIC/FTC/TAF),Biktarvy,Antiretrovirals (Entry and Integrase Inhibitors),Antirretrovirales (Inhibidores de la entrada e integrasa),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:27",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
120330,2321,Dolutegravir (DTG),Dolutegravir (DTG),Tivicay,Antiretrovirals (Entry and Integrase Inhibitors),Antirretrovirales (Inhibidores de la entrada e integrasa),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:27",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
120331,2843,Dolutegravir/Lamivudine (DTG/3TC),Dolutegravir/Lamivudina (DTG/3TC),Dovato,Antiretrovirals (Entry and Integrase Inhibitors),Antirretrovirales (Inhibidores de la entrada e integrasa),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:28",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
120332,2844,Dolutegravir/Abacavir/ Lamivudine (DTG/ABC/3TC),Dolutegravir/Abacavir/ Lamivudina (DTG/ABC/3TC),Triumeq,Antiretrovirals (Entry and Integrase Inhibitors),Antirretrovirales (Inhibidores de la entrada e integrasa),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:28",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
120333,2770,Dolutegravir/Rilpivirine (DTG/RPV),Dolutegravir/Rilpivirina (DTG/RPV),Juluca,Antiretrovirals (Entry and Integrase Inhibitors),Antirretrovirales (Inhibidores de la entrada e integrasa),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:28",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
120334,2322,Elvitegravir/Cobicistat/ Emtricitabine/Tenofovir alafenamide (EVG/c/FTC/TAF),Elvitegravir/Cobicistat/ Emtricitabina/Tenofovir alafenamida (EVG/c/FTC/TAF),Genvoya,Antiretrovirals (Entry and Integrase Inhibitors),Antirretrovirales (Inhibidores de la entrada e integrasa),2931,Iodine [alone],Yodo,,Herbals/Supplements/Vitamins,Hierbas/Suplementos/Vitaminas,Very Low,No clinically significant interaction expected,No se espera interacción clínicamente significativa.,Green,hiv,"November 27, 2019 11:29",(See Summary),"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Iodine is converted to iodide, which is trapped in the thyroid gland. Iodides are excreted mainly in the urine with smaller amounts excreted in the faeces, sweat and saliva.","No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El yodo se convierte en yoduro, que queda atrapado en la glándula tiroides. Los yoduros se excretan principalmente en la orina con cantidades más pequeñas excretadas en las heces, el sudor y la saliva.",2020-03-06 13:28:54,NULL
