Unique_identifier,Translation,idioma_symbol,File Name
67428,"No se ha estudiado la administración conjunta. La loratadina se metaboliza principalmente por el CYP3A4 y, en menor medida, por el CYP2D6. El nelfinavir podría potencialmente aumentar las concentraciones de loratadina. Debido al gran índice terapéutico de la loratadina, no se recomienda ajustar la dosis.",es,ES-HIV-interactions-2019-03-13.csv
67386,"De acuerdo con los perfiles metabólicos, no se esperaría una interacción farmacológica clínicamente relevante entre nelfinavir e itraconazol.",es,ES-HIV-interactions-2019-03-13.csv
67394,La administración conjunta de nelfinavir (500 mg tres veces al día) y ketoconazol (400 mg una vez al día) aumentó el AUC de nelfinavir en un 35%. Este cambio no se considera clínicamente significativo y no es necesario ajustar la dosis.,es,ES-HIV-interactions-2019-03-13.csv
67416,"La administración conjunta está contraindicada, ya que puede aumentar las concentraciones de terfenadina, lo cual puede aumentar las posibles reacciones adversas graves y/o potencialmente mortales, tales como arritmias cardíacas.",es,ES-HIV-interactions-2019-03-13.csv
67422,"No se ha estudiado la administración conjunta. La fexofenadina no sufre metabolismo mediado por CYP, pero es un sustrato de P-gp. Los datos in vitro indican que el nelfinavir inhibe la P-gp y podría aumentar la exposición a la fexofenadina. Debido al gran índice terapéutico de fexofenadina, no se recomienda un ajuste de dosis a priori.",es,ES-HIV-interactions-2019-03-13.csv
67437,La administración conjunta puede aumentar las concentraciones de warfarina. Se recomienda monitorear el INR.,es,ES-HIV-interactions-2019-03-13.csv
67440,"Estos fármacos no deben administrarse conjuntamente, ya que su coadministración disminuye significativamente las concentraciones de delavirdina, lo que puede reducir su efecto terapéutico. Los datos farmacocinéticos poblacionales de ocho individuos que recibieron carbamazepina y delavirdina (300-400 mg tres veces al día) sugieren que la Cmin de delavirdina se reduce sustancialmente (~90%).",es,ES-HIV-interactions-2019-03-13.csv
67445,No se ha estudiado la administración conjunta pero la delavirdina puede aumentar las concentraciones de clonazepam. Realizar monitorización terapéutica de fármacos para clonazepam. Puede ser necesaria una disminución en la dosis de clonazepam.,es,ES-HIV-interactions-2019-03-13.csv
67448,No se ha estudiado la administración conjunta pero la delavirdina puede aumentar las concentraciones de etosuximida. Utilice con precaución y realice un monitoreo terapéutico de fármacos para la etosuximida.,es,ES-HIV-interactions-2019-03-13.csv
67454,"Estos fármacos no deben administrarse conjuntamente, ya que la coadministración disminuye significativamente las concentraciones de delavirdina, lo que puede reducir su efecto terapéutico. Los datos farmacocinéticos poblacionales de ocho individuos que recibieron fenitoína y delavirdina (300-400 mg tres veces al día) sugieren que la Cmin de delavirdina se reduce sustancialmente (~90%).",es,ES-HIV-interactions-2019-03-13.csv
67463,"No se ha estudiado la administración conjunta pero, según el metabolismo y el clearance, es poco probable una interacción clínicamente significativa. El valproato se glucuronida principalmente por los UGT 1A6, 1A9 y 2B7 y se metaboliza por CYP2C9 y CYP2C19.",es,ES-HIV-interactions-2019-03-13.csv
67466,"No se ha estudiado la administración conjunta pero, según el metabolismo y el clearance, es poco probable una interacción clínicamente significativa dado que el bupropión se metaboliza principalmente mediante el CYP2B6.",es,ES-HIV-interactions-2019-03-13.csv
67469,Los datos farmacocinéticos poblacionales de 36 personas VIH+ que recibieron fluoxetina y delavirdina (200-400 mg tres veces al día) sugieren que la Cmin de delavirdina aumenta en ~50%.,es,ES-HIV-interactions-2019-03-13.csv
67472,"No se ha estudiado la administración conjunta, pero se ha previsto una interacción basada en el metabolismo, el clearance y/o los datos in vitro disponibles. La nefazodona es un sustrato e inhibidor de CYP3A4. La coadministración puede aumentar las concentraciones de delavirdina y/o nefazodona. (Nota: las interacciones previstas pueden no siempre traducirse en efectos clínicamente relevantes).",es,ES-HIV-interactions-2019-03-13.csv
67486,"No se ha estudiado la administración conjunta. La Nortriptilina se metaboliza principalmente por CYP2D6. La delavirdina podría potencialmente aumentar las concentraciones de nortriptilina, aunque en un grado moderado. No se recomienda un ajuste de dosis a priori, sino monitorear los efectos secundarios.",es,ES-HIV-interactions-2019-03-13.csv
67496,"La administración conjunta de fluconazol (400 mg una vez al día) con delavirdina (300 mg tres veces al día) no tuvo un efecto significativo sobre la Cmax, el AUC o la Cmin de delavirdina.",es,ES-HIV-interactions-2019-03-13.csv
67502,"No se ha estudiado la administración conjunta pero podría aumentar las concentraciones de itraconazol y/o delavirdina. No se recomienda un ajuste de dosis a priori, pero realice monitoreo sobre los efectos adversos.",es,ES-HIV-interactions-2019-03-13.csv
67505,Los datos farmacocinéticos poblacionales de 26 individuos que recibieron ketoconazol y delavirdina (200-400 mg tres veces al día) sugieren que la Cmin de delavirdina aumenta en ~50%.,es,ES-HIV-interactions-2019-03-13.csv
67523,"La administración conjunta está contraindicada, ya que puede aumentar las concentraciones de terfenadina y provocar eventos potencialmente graves y/o mortales, tales como arritmias cardíacas.",es,ES-HIV-interactions-2019-03-13.csv
67510,"No se ha estudiado la administración conjunta pero, según el metabolismo y el clearance, es poco probable una interacción clínicamente significativa. El miconazol inhibe los CYP2C9 y CYP3A4 pero es poco probable que altere significativamente la farmacocinética de la delavirdina.",es,ES-HIV-interactions-2019-03-13.csv
67513,"La administración conjunta está contraindicada, ya que puede aumentar las concentraciones de astemizol y provocar eventos potencialmente graves y/o mortales, tales como arritmias cardíacas.",es,ES-HIV-interactions-2019-03-13.csv
67516,"No se ha estudiado la administración conjunta pero, según el metabolismo y el clearance, es poco probable una interacción clínicamente significativa dado que la cetirizina solamente se metaboliza en un grado limitado y se elimina sin cambios en la orina a través de la filtración glomerular y la secreción tubular.",es,ES-HIV-interactions-2019-03-13.csv
67519,"No se ha estudiado la administración conjunta. La fexofenadina no sufre metabolismo mediado por CYP, pero es un sustrato de la glicoproteína P. Los datos in vitro indican que la delavirdina inhibe la glicoproteína P y podría aumentar potencialmente la exposición a la fexofenadina. Debido al gran índice terapéutico de la fexofenadina, no se recomienda un ajuste de dosis a priori.",es,ES-HIV-interactions-2019-03-13.csv
67520,"No se ha estudiado la administración conjunta. La loratadina se metaboliza principalmente por el CYP3A4 y, en menor medida, por el CYP2D6 a un metabolito activo, la desloratadina. La delavirdina podría aumentar potencialmente las concentraciones de loratadina mediante la inhibición de estas enzimas. Debido al gran índice terapéutico de la loratadina, no se recomienda un ajuste de dosis a priori.",es,ES-HIV-interactions-2019-03-13.csv
67526,"La administración conjunta está contraindicada, ya que puede aumentar las concentraciones de dihidroergotamina y provocar eventos potencialmente graves y/o mortales, tal como la toxicidad aguda del cornezuelo.",es,ES-HIV-interactions-2019-03-13.csv
67559,"Si bien hemos indicado que estos fármacos pueden coadministrarse, debe tenerse en cuenta que no existen datos de una interacción de mefloquina con antirretrovirales, además de la disminución de las concentraciones de ritonavir.",es,ES-HIV-interactions-2019-03-13.csv
67529,"La administración conjunta está contraindicada, ya que puede aumentar las concentraciones de ergotamina y provocar eventos potencialmente graves y/o mortales, tal como la toxicidad aguda del cornezuelo.",es,ES-HIV-interactions-2019-03-13.csv
67562,"No se ha estudiado la administración conjunta pero, según el metabolismo y el clearance, es poco probable una interacción clínicamente significativa. No se ha establecido claramente la vía metabólica exacta de la pentamidina. Los datos de estudios en animales sugieren la participación de los CYP 1A1, 2D6 y 2C19 en el metabolismo oxidativo de la pentamidina.",es,ES-HIV-interactions-2019-03-13.csv
67565,"No se ha estudiado la administración conjunta pero, según el metabolismo y el clearance, es poco probable una interacción clínicamente significativa. El proguanil se excreta en parte sin cambios y en parte se metaboliza a su metabolito más activo, cycloguanil, por el CYP2C19 y en menor medida por el CYP3A4. Dado que el proguanil es un profármaco, existe la preocupación de que la inhibición del CYP3A4 por la delavirdina reduzca el efecto farmacológico. Sin embargo, la sinergia con la atovacuona está relacionada con el proguanil, no con el cicloguanil. Cuando los fármacos se administran conjuntamente, la inhibición del CYP podría potenciar este efecto sinérgico que puede compensar la disminución de la formación de cicloguanil.",es,ES-HIV-interactions-2019-03-13.csv
67580,"No se ha estudiado la administración conjunta. La clozapina se metaboliza por los CYP 1A2, 2C19, 3A4 y, en menor medida, por los CYP 2C9 y 2D6. La delavirdina podría aumentar potencialmente la exposición a clozapina. Monitoree al paciente por toxicidad.",es,ES-HIV-interactions-2019-03-13.csv
67577,No se ha estudiado la administración conjunta. La clorpromazina se metaboliza por los CYP2D6 y CYP1A2 y la delavirdina podría potencialmente aumentar la exposición a la clorpromazina. Se recomienda un monitoreo cuidadoso de los efectos secundarios.,es,ES-HIV-interactions-2019-03-13.csv
67583,"La administración conjunta está contraindicada debido a la posibilidad de reacciones graves y/o potencialmente mortales, tales como las arritmias cardíacas.",es,ES-HIV-interactions-2019-03-13.csv
67586,"La administración conjunta está contraindicada ya que puede aumentar las concentraciones de dihidroergotamina, lo cual puede a su vez incrementar la posibilidad de reacciones adversas graves y/o potencialmente mortales, tal como la toxicidad aguda del cornezuelo.",es,ES-HIV-interactions-2019-03-13.csv
67588,"Si bien hemos indicado que estos fármacos pueden coadministrarse, debe tenerse en cuenta que se han mostrado concentraciones reducidas de ritonavir con mefloquina. Este potencial de interacción puede ser significativo, especialmente con los inhibidores de la proteasa no reforzados.",es,ES-HIV-interactions-2019-03-13.csv
67591,"La administración conjunta está contraindicada debido a la probabilidad de reacciones adversas graves y/o potencialmente mortales, tal como la toxicidad aguda del cornezuelo.",es,ES-HIV-interactions-2019-03-13.csv
